OBJECTID,SA2011,node_dist,stop_dist,centre_in,node_in,stop_in,iso_cutoff,iso_date,iso_type,iso_hectar,centre_X,centre_Y,node_X,node_Y,stop_X,stop_Y,SHAPE_Length,SHAPE_Area
2634,N00000659,31,576,1,1,1,1800,12/6/2022,from_centroid,3952,306056.63,418985.29,306050.87,418955.08,306570.27,418725.13,78682.09812,13022686.08
2635,N00000659,31,576,1,1,1,2700,12/6/2022,from_centroid,9470,306056.63,418985.29,306050.87,418955.08,306570.27,418725.13,182962.1273,31211526.65
2636,N00000659,31,576,1,1,1,3600,12/6/2022,from_centroid,15342,306056.63,418985.29,306050.87,418955.08,306570.27,418725.13,265999.2078,50566538.66
2637,N00000660,18,189,1,1,0,900,12/6/2022,from_centroid,1463,306931.64,418246.27,306935.78,418263.92,306750,418196,33034.21061,4831046.894
2638,N00000660,18,189,1,1,0,1800,12/6/2022,from_centroid,13345,306931.64,418246.27,306935.78,418263.92,306750,418196,210779.6027,44014163.36
2639,N00000660,18,189,1,1,0,2700,12/6/2022,from_centroid,28143,306931.64,418246.27,306935.78,418263.92,306750,418196,378022.3259,92805324.94
2640,N00000660,18,189,1,1,0,3600,12/6/2022,from_centroid,35534,306931.64,418246.27,306935.78,418263.92,306750,418196,454740.682,117166003.2
2641,N00000661,15,761,1,1,1,900,12/6/2022,from_centroid,446,296195.49,428025.5,296191.76,428011.41,296646.85,428637.87,5377.365001,1465990.246
2642,N00000661,15,761,1,1,1,1800,12/6/2022,from_centroid,1771,296195.49,428025.5,296191.76,428011.41,296646.85,428637.87,26563.96803,5819467.105
2643,N00000661,15,761,1,1,1,2700,12/6/2022,from_centroid,2555,296195.49,428025.5,296191.76,428011.41,296646.85,428637.87,49325.49374,8394491.666
2644,N00000661,15,761,1,1,1,3600,12/6/2022,from_centroid,3310,296195.49,428025.5,296191.76,428011.41,296646.85,428637.87,70650.54098,10868976.53
2645,N00000662,23,592,1,1,0,900,12/6/2022,from_centroid,463,297698.52,426086.45,297701.5,426109.08,298253.9,426290.13,7655.569325,1526759.276
2646,N00000662,23,592,1,1,0,1800,12/6/2022,from_centroid,1518,297698.52,426086.45,297701.5,426109.08,298253.9,426290.13,21719.01538,4996603.753
2647,N00000662,23,592,1,1,0,2700,12/6/2022,from_centroid,2260,297698.52,426086.45,297701.5,426109.08,298253.9,426290.13,25665.545,7433294.516
2648,N00000662,23,592,1,1,0,3600,12/6/2022,from_centroid,2489,297698.52,426086.45,297701.5,426109.08,298253.9,426290.13,29427.16171,8187718.984
2649,N00000663,223,463,1,1,1,900,12/6/2022,from_centroid,176,297598.53,425380.44,297752.31,425541.75,297198.92,425146.13,3921.723789,582386.9945
2650,N00000663,223,463,1,1,1,1800,12/6/2022,from_centroid,539,297598.53,425380.44,297752.31,425541.75,297198.92,425146.13,10615.23875,1769299.171
2651,N00000663,223,463,1,1,1,2700,12/6/2022,from_centroid,614,297598.53,425380.44,297752.31,425541.75,297198.92,425146.13,13291.7418,2012751.388
2652,N00000663,223,463,1,1,1,3600,12/6/2022,from_centroid,647,297598.53,425380.44,297752.31,425541.75,297198.92,425146.13,14601.06454,2122841.308
2653,N00000664,86,1084,1,1,1,900,12/6/2022,from_centroid,178,298925.45,430373.53,299007.9,430398.33,299255.89,431405.19,4159.573109,585613.2144
2654,N00000664,86,1084,1,1,1,1800,12/6/2022,from_centroid,601,298925.45,430373.53,299007.9,430398.33,299255.89,431405.19,19026.38869,1973433.132
2655,N00000664,86,1084,1,1,1,2700,12/6/2022,from_centroid,1199,298925.45,430373.53,299007.9,430398.33,299255.89,431405.19,42230.43488,3933513.831
2656,N00000664,86,1084,1,1,1,3600,12/6/2022,from_centroid,1534,298925.45,430373.53,299007.9,430398.33,299255.89,431405.19,53505.79469,5032311.375
2657,N00000665,37,18,1,1,1,900,12/6/2022,from_centroid,772,301312.62,419866.32,301315.19,419829.17,301305.15,419849.42,18775.62535,2549657.067
2658,N00000665,37,18,1,1,1,1800,12/6/2022,from_centroid,3745,301312.62,419866.32,301315.19,419829.17,301305.15,419849.42,61296.78863,12352901.8
2659,N00000665,37,18,1,1,1,2700,12/6/2022,from_centroid,6588,301312.62,419866.32,301315.19,419829.17,301305.15,419849.42,101690.0516,21762330.19
2660,N00000665,37,18,1,1,1,3600,12/6/2022,from_centroid,7909,301312.62,419866.32,301315.19,419829.17,301305.15,419849.42,113141.2241,26150771.39
2661,N00000666,5,1006,1,1,0,900,12/6/2022,from_centroid,181,298574.6,420865.35,298569.97,420867.26,299386.18,421458.24,3389.014022,593715.3668
2662,N00000666,5,1006,1,1,0,1800,12/6/2022,from_centroid,428,298574.6,420865.35,298569.97,420867.26,299386.18,421458.24,5618.734186,1406504.399
2663,N00000666,5,1006,1,1,0,2700,12/6/2022,from_centroid,428,298574.6,420865.35,298569.97,420867.26,299386.18,421458.24,5618.734186,1406504.399
2664,N00000666,5,1006,1,1,0,3600,12/6/2022,from_centroid,428,298574.6,420865.35,298569.97,420867.26,299386.18,421458.24,5618.734186,1406504.399
2665,N00000667,23,277,1,1,1,900,12/6/2022,from_centroid,855,301946.63,418996.3,301955.31,419017.17,302108.69,418772.16,15379.43776,2822749.943
2666,N00000667,23,277,1,1,1,1800,12/6/2022,from_centroid,4982,301946.63,418996.3,301955.31,419017.17,302108.69,418772.16,82395.81049,16456760.57
2667,N00000667,23,277,1,1,1,2700,12/6/2022,from_centroid,8434,301946.63,418996.3,301955.31,419017.17,302108.69,418772.16,124432.6083,27904997.33
2668,N00000667,23,277,1,1,1,3600,12/6/2022,from_centroid,10988,301946.63,418996.3,301955.31,419017.17,302108.69,418772.16,150036.0185,36378505.84
2669,N00000668,18,235,1,1,1,900,12/6/2022,from_centroid,1027,301394.63,419322.31,301410.78,419330.04,301629.12,419315.12,17345.45431,3380782.106
2670,N00000668,18,235,1,1,1,1800,12/6/2022,from_centroid,4999,301394.63,419322.31,301410.78,419330.04,301629.12,419315.12,80026.72686,16493274.54
2671,N00000668,18,235,1,1,1,2700,12/6/2022,from_centroid,8523,301394.63,419322.31,301410.78,419330.04,301629.12,419315.12,121983.5241,28176144.52
2672,N00000668,18,235,1,1,1,3600,12/6/2022,from_centroid,10942,301394.63,419322.31,301410.78,419330.04,301629.12,419315.12,144553.9825,36216347.5
2673,N00000669,17,156,1,1,1,900,12/6/2022,from_centroid,528,301438.63,418816.3,301431.34,418832.09,301520.92,418948.21,7951.287144,1743394.177
2674,N00000669,17,156,1,1,1,1800,12/6/2022,from_centroid,3593,301438.63,418816.3,301431.34,418832.09,301520.92,418948.21,54949.15755,11846000.27
2675,N00000669,17,156,1,1,1,2700,12/6/2022,from_centroid,6216,301438.63,418816.3,301431.34,418832.09,301520.92,418948.21,91179.83682,20529956.76
2676,N00000669,17,156,1,1,1,3600,12/6/2022,from_centroid,7685,301438.63,418816.3,301431.34,418832.09,301520.92,418948.21,105742.4831,25399592.91
2677,N00000670,17,174,1,1,0,900,12/6/2022,from_centroid,465,296105.53,425216.44,296088.91,425213.07,295962.93,425316.13,6168.007549,1529194.801
2678,N00000670,17,174,1,1,0,1800,12/6/2022,from_centroid,4347,296105.53,425216.44,296088.91,425213.07,295962.93,425316.13,55818.14645,14294401.05
2679,N00000670,17,174,1,1,0,2700,12/6/2022,from_centroid,11679,296105.53,425216.44,296088.91,425213.07,295962.93,425316.13,172531.8135,38404359.54
2680,N00000670,17,174,1,1,0,3600,12/6/2022,from_centroid,24090,296105.53,425216.44,296088.91,425213.07,295962.93,425316.13,341351.8812,79179740.33
2681,N00000671,49,100,1,1,1,900,12/6/2022,from_centroid,467,295918.53,425226.45,295914.84,425177.89,295962.93,425316.13,5518.687106,1533731.934
2682,N00000671,49,100,1,1,1,1800,12/6/2022,from_centroid,4587,295918.53,425226.45,295914.84,425177.89,295962.93,425316.13,58371.88783,15081219.14
2683,N00000671,49,100,1,1,1,2700,12/6/2022,from_centroid,12036,295918.53,425226.45,295914.84,425177.89,295962.93,425316.13,181957.7542,39576372.56
2684,N00000671,49,100,1,1,1,3600,12/6/2022,from_centroid,24380,295918.53,425226.45,295914.84,425177.89,295962.93,425316.13,357537.9163,80172994.38
2685,N00000672,19,196,1,1,0,900,12/6/2022,from_centroid,666,295092.53,425183.45,295082.95,425167.06,294987,425348,11133.80242,2193719.101
2686,N00000672,19,196,1,1,0,1800,12/6/2022,from_centroid,6562,295092.53,425183.45,295082.95,425167.06,294987,425348,106872.2524,21606757.71
2687,N00000672,19,196,1,1,0,2700,12/6/2022,from_centroid,15592,295092.53,425183.45,295082.95,425167.06,294987,425348,252728.6856,51278185.95
2688,N00000672,19,196,1,1,0,3600,12/6/2022,from_centroid,29820,295092.53,425183.45,295082.95,425167.06,294987,425348,466482.7401,98105278.53
2689,N00000673,21,342,1,1,1,900,12/6/2022,from_centroid,282,295418.53,425222.45,295438.14,425215.69,295638.93,425483.12,3890.609345,928849.2746
2690,N00000673,21,342,1,1,1,1800,12/6/2022,from_centroid,6471,295418.53,425222.45,295438.14,425215.69,295638.93,425483.12,96503.49859,21286684.32
2691,N00000673,21,342,1,1,1,2700,12/6/2022,from_centroid,17309,295418.53,425222.45,295438.14,425215.69,295638.93,425483.12,271510.9799,56915662.96
2692,N00000673,21,342,1,1,1,3600,12/6/2022,from_centroid,38156,295418.53,425222.45,295438.14,425215.69,295638.93,425483.12,570291.0691,125523063.5
2693,N00000674,31,442,1,1,0,900,12/6/2022,from_centroid,501,294524.51,426806.48,294494.48,426812.97,294409.93,426380.11,8983.277284,1650281.739
2694,N00000674,31,442,1,1,0,1800,12/6/2022,from_centroid,9038,294524.51,426806.48,294494.48,426812.97,294409.93,426380.11,138225.2546,29713457.7
2695,N00000674,31,442,1,1,0,2700,12/6/2022,from_centroid,23971,294524.51,426806.48,294494.48,426812.97,294409.93,426380.11,354465.3402,78775099.98
2696,N00000674,31,442,1,1,0,3600,12/6/2022,from_centroid,49847,294524.51,426806.48,294494.48,426812.97,294409.93,426380.11,702375.1271,163879050.9
2697,N00000675,14,256,1,1,0,900,12/6/2022,from_centroid,818,294070.51,426773.48,294062.57,426762.3,293821.94,426832.1,18404.86908,2689942.531
2698,N00000675,14,256,1,1,0,1800,12/6/2022,from_centroid,9754,294070.51,426773.48,294062.57,426762.3,293821.94,426832.1,137630.6673,32067496.14
2699,N00000675,14,256,1,1,0,2700,12/6/2022,from_centroid,24756,294070.51,426773.48,294062.57,426762.3,293821.94,426832.1,340283.0691,81396046.67
2700,N00000675,14,256,1,1,0,3600,12/6/2022,from_centroid,46386,294070.51,426773.48,294062.57,426762.3,293821.94,426832.1,633252.4509,152558368.1
2701,N00000676,30,214,1,1,0,900,12/6/2022,from_centroid,1231,294651.52,426469.48,294643.29,426497.89,294482.93,426338.11,27534.13817,4046737.777
2702,N00000676,30,214,1,1,0,1800,12/6/2022,from_centroid,12452,294651.52,426469.48,294643.29,426497.89,294482.93,426338.11,174194.4934,40939049.83
2703,N00000676,30,214,1,1,0,2700,12/6/2022,from_centroid,30480,294651.52,426469.48,294643.29,426497.89,294482.93,426338.11,427047.5496,100184030
2704,N00000676,30,214,1,1,0,3600,12/6/2022,from_centroid,59352,294651.52,426469.48,294643.29,426497.89,294482.93,426338.11,799877.724,195174022.3
2705,N00000677,13,230,1,1,0,900,12/6/2022,from_centroid,1963,295092.53,425799.46,295092.61,425786.85,295129.35,426026.76,35022.65857,6454449.216
2706,N00000677,13,230,1,1,0,1800,12/6/2022,from_centroid,14731,295092.53,425799.46,295092.61,425786.85,295129.35,426026.76,212277.6755,48445901.19
2707,N00000677,13,230,1,1,0,2700,12/6/2022,from_centroid,35833,295092.53,425799.46,295092.61,425786.85,295129.35,426026.76,511441.3985,117843993.8
2708,N00000677,13,230,1,1,0,3600,12/6/2022,from_centroid,67475,295092.53,425799.46,295092.61,425786.85,295129.35,426026.76,901466.2225,222025155.4
2709,N00000678,43,845,1,1,1,900,12/6/2022,from_centroid,251,296998.67,416498.27,296996.55,416454.85,296166.73,416353.72,5158.114289,829660.9436
2710,N00000678,43,845,1,1,1,1800,12/6/2022,from_centroid,2473,296998.67,416498.27,296996.55,416454.85,296166.73,416353.72,42615.11247,8162207.852
2711,N00000678,43,845,1,1,1,2700,12/6/2022,from_centroid,5939,296998.67,416498.27,296996.55,416454.85,296166.73,416353.72,95503.04433,19602104.46
2712,N00000678,43,845,1,1,1,3600,12/6/2022,from_centroid,6848,296998.67,416498.27,296996.55,416454.85,296166.73,416353.72,112899.7704,22611434.96
2713,N00000679,13,363,1,1,1,900,12/6/2022,from_centroid,266,295824.62,419800.34,295817.17,419789.88,295596.96,419518.17,5342.082609,875427.4313
2714,N00000679,13,363,1,1,1,1800,12/6/2022,from_centroid,3088,295824.62,419800.34,295817.17,419789.88,295596.96,419518.17,47428.90833,10185815.52
2715,N00000679,13,363,1,1,1,2700,12/6/2022,from_centroid,6119,295824.62,419800.34,295817.17,419789.88,295596.96,419518.17,90951.69785,20192183.93
2716,N00000679,13,363,1,1,1,3600,12/6/2022,from_centroid,10043,295824.62,419800.34,295817.17,419789.88,295596.96,419518.17,144513.9485,33112734.34
2717,N00000680,23,83,1,1,1,900,12/6/2022,from_centroid,1040,297327.71,413543.22,297307.9,413531.99,297244.98,413544.23,24626.30795,3442054.25
2718,N00000680,23,83,1,1,1,1800,12/6/2022,from_centroid,9361,297327.71,413543.22,297307.9,413531.99,297244.98,413544.23,141158.9647,30958628.95
2719,N00000680,23,83,1,1,1,2700,12/6/2022,from_centroid,20179,297327.71,413543.22,297307.9,413531.99,297244.98,413544.23,276070.7744,66700254.07
2720,N00000680,23,83,1,1,1,3600,12/6/2022,from_centroid,29057,297327.71,413543.22,297307.9,413531.99,297244.98,413544.23,384674.7691,96017664.29
2721,N00000681,19,393,1,1,1,900,12/6/2022,from_centroid,1090,295692.58,422361.39,295678.33,422348.48,295656.89,421970.38,21431.07778,3590314.022
2722,N00000681,19,393,1,1,1,1800,12/6/2022,from_centroid,6268,295692.58,422361.39,295678.33,422348.48,295656.89,421970.38,90607.10508,20652681.08
2723,N00000681,19,393,1,1,1,2700,12/6/2022,from_centroid,11514,295692.58,422361.39,295678.33,422348.48,295656.89,421970.38,171891.1022,37958480.56
2724,N00000681,19,393,1,1,1,3600,12/6/2022,from_centroid,19446,295692.58,422361.39,295678.33,422348.48,295656.89,421970.38,268913.1029,64010975.56
2725,N00000682,19,1671,1,1,0,900,12/6/2022,from_centroid,201,297275.75,410501.16,297293.88,410496.75,298478.64,411659.79,3585.301737,665851.5367
2726,N00000682,19,1671,1,1,0,1800,12/6/2022,from_centroid,637,297275.75,410501.16,297293.88,410496.75,298478.64,411659.79,9886.830538,2110611.631
2727,N00000682,19,1671,1,1,0,2700,12/6/2022,from_centroid,637,297275.75,410501.16,297293.88,410496.75,298478.64,411659.79,9886.830538,2110611.631
2728,N00000682,19,1671,1,1,0,3600,12/6/2022,from_centroid,637,297275.75,410501.16,297293.88,410496.75,298478.64,411659.79,9886.830538,2110611.631
2729,N00000683,11,219,1,1,1,900,12/6/2022,from_centroid,481,299039.74,411340.17,299050.29,411338.5,298944.6,411143.03,11303.24035,1589254.259
2730,N00000683,11,219,1,1,1,1800,12/6/2022,from_centroid,4243,299039.74,411340.17,299050.29,411338.5,298944.6,411143.03,63211.32071,14038484.46
2731,N00000683,11,219,1,1,1,2700,12/6/2022,from_centroid,12056,299039.74,411340.17,299050.29,411338.5,298944.6,411143.03,178395.7982,39884548.43
2732,N00000683,11,219,1,1,1,3600,12/6/2022,from_centroid,23777,299039.74,411340.17,299050.29,411338.5,298944.6,411143.03,332859.1683,78571506.5
2733,N00000684,45,385,1,1,1,900,12/6/2022,from_centroid,382,297165.72,412912.2,297197.02,412879.93,297176.67,413296.68,8341.629491,1264461.005
2734,N00000684,45,385,1,1,1,1800,12/6/2022,from_centroid,6702,297165.72,412912.2,297197.02,412879.93,297176.67,413296.68,107789.8903,22151015.59
2735,N00000684,45,385,1,1,1,2700,12/6/2022,from_centroid,16304,297165.72,412912.2,297197.02,412879.93,297176.67,413296.68,235572.8487,53891566.29
2736,N00000684,45,385,1,1,1,3600,12/6/2022,from_centroid,24292,297165.72,412912.2,297197.02,412879.93,297176.67,413296.68,345853.271,80263658.96
2737,N00000685,29,403,1,1,0,900,12/6/2022,from_centroid,832,297430.72,412984.2,297423.47,412956.28,297176.67,413296.68,19033.09356,2746928.431
2738,N00000685,29,403,1,1,0,1800,12/6/2022,from_centroid,9183,297430.72,412984.2,297423.47,412956.28,297176.67,413296.68,140278.0648,30366015.62
2739,N00000685,29,403,1,1,0,2700,12/6/2022,from_centroid,20569,297430.72,412984.2,297423.47,412956.28,297176.67,413296.68,280390.8261,67964499.93
2740,N00000685,29,403,1,1,0,3600,12/6/2022,from_centroid,29400,297430.72,412984.2,297423.47,412956.28,297176.67,413296.68,388842.5235,97134779.65
2741,N00000686,33,858,1,1,1,900,12/6/2022,from_centroid,151,305116.58,421947.35,305111.4,421979.94,304609.02,421256.42,3464.567881,497674.4273
2742,N00000686,33,858,1,1,1,1800,12/6/2022,from_centroid,1636,305116.58,421947.35,305111.4,421979.94,304609.02,421256.42,34652.3078,5377705.88
2743,N00000686,33,858,1,1,1,2700,12/6/2022,from_centroid,4404,305116.58,421947.35,305111.4,421979.94,304609.02,421256.42,98471.42901,14490584.67
2744,N00000686,33,858,1,1,1,3600,12/6/2022,from_centroid,6374,305116.58,421947.35,305111.4,421979.94,304609.02,421256.42,125516.9858,20987604.82
2745,N00000687,24,772,1,1,1,900,12/6/2022,from_centroid,309,300708.52,425747.44,300723.42,425728.8,301473.88,425842.15,7007.968443,1016350.97
2746,N00000687,24,772,1,1,1,1800,12/6/2022,from_centroid,1800,300708.52,425747.44,300723.42,425728.8,301473.88,425842.15,31463.22304,5912689.286
2747,N00000687,24,772,1,1,1,2700,12/6/2022,from_centroid,2397,300708.52,425747.44,300723.42,425728.8,301473.88,425842.15,35508.28164,7874599.947
2748,N00000687,24,772,1,1,1,3600,12/6/2022,from_centroid,2629,300708.52,425747.44,300723.42,425728.8,301473.88,425842.15,39322.82683,8641282.527
2749,N00000688,22,730,1,1,1,900,12/6/2022,from_centroid,127,306345.53,425000.4,306358.47,425018.42,306423.84,425726.18,3534.487764,419506.1837
2750,N00000688,22,730,1,1,1,1800,12/6/2022,from_centroid,2023,306345.53,425000.4,306358.47,425018.42,306423.84,425726.18,49142.5326,6638535.377
2751,N00000688,22,730,1,1,1,2700,12/6/2022,from_centroid,3786,306345.53,425000.4,306358.47,425018.42,306423.84,425726.18,99713.49802,12425785.91
2752,N00000688,22,730,1,1,1,3600,12/6/2022,from_centroid,4926,306345.53,425000.4,306358.47,425018.42,306423.84,425726.18,125128.9875,16175073.07
2753,N00000689,20,314,1,1,1,900,12/6/2022,from_centroid,478,300665.57,423058.38,300682.84,423067.5,300444.9,423282.17,11663.7052,1577560.222
2754,N00000689,20,314,1,1,1,1800,12/6/2022,from_centroid,6091,300665.57,423058.38,300682.84,423067.5,300444.9,423282.17,89292.36076,20046251.42
2755,N00000689,20,314,1,1,1,2700,12/6/2022,from_centroid,14769,300665.57,423058.38,300682.84,423067.5,300444.9,423282.17,209263.8803,48624485.39
2756,N00000689,20,314,1,1,1,3600,12/6/2022,from_centroid,25561,300665.57,423058.38,300682.84,423067.5,300444.9,423282.17,330506.7857,84158267.47
2757,N00000690,18,141,1,1,0,900,12/6/2022,from_centroid,284,295493.52,426438.47,295490.82,426456.1,295603.92,426351.12,5433.684974,936673.3302
2758,N00000690,18,141,1,1,0,1800,12/6/2022,from_centroid,2761,295493.52,426438.47,295490.82,426456.1,295603.92,426351.12,40387.84041,9084391.76
2759,N00000690,18,141,1,1,0,2700,12/6/2022,from_centroid,8333,295493.52,426438.47,295490.82,426456.1,295603.92,426351.12,142957.3447,27395574.91
2760,N00000690,18,141,1,1,0,3600,12/6/2022,from_centroid,14057,295493.52,426438.47,295490.82,426456.1,295603.92,426351.12,246995.2371,46225706.43
2761,N00000691,19,377,1,1,0,900,12/6/2022,from_centroid,199,295234.52,426423.47,295246.79,426437.87,295603.92,426351.12,3948.846463,653115.864
2762,N00000691,19,377,1,1,0,1800,12/6/2022,from_centroid,7352,295234.52,426423.47,295246.79,426437.87,295603.92,426351.12,107061.5456,24172324.23
2763,N00000691,19,377,1,1,0,2700,12/6/2022,from_centroid,19348,295234.52,426423.47,295246.79,426437.87,295603.92,426351.12,307558.8397,63620203.14
2764,N00000691,19,377,1,1,0,3600,12/6/2022,from_centroid,42845,295234.52,426423.47,295246.79,426437.87,295603.92,426351.12,639167.7107,140876110.6
2765,N00000692,14,271,1,0,0,900,12/6/2022,from_centroid,277,295227.52,426279.47,295218.76,426290.57,295129.35,426026.76,6227.305737,907923.7758
2766,N00000692,14,271,1,0,0,1800,12/6/2022,from_centroid,8716,295227.52,426279.47,295218.76,426290.57,295129.35,426026.76,132163.024,28657658.03
2767,N00000692,14,271,1,0,0,2700,12/6/2022,from_centroid,22840,295227.52,426279.47,295218.76,426290.57,295129.35,426026.76,356302.6971,75083133.9
